timestamps,user_ip,method,status_code,end_point,response_time
2024-10-19 21:53:54.680625,141.152.53.70,GET,201,/metrics,170
2024-10-19 22:09:14.881051,44.72.18.206,DELETE,201,/users,236
2024-10-19 22:24:42.608226,116.165.17.29,POST,204,/admin,169
2024-10-19 22:48:07.607740,164.74.85.81,PUT,200,/data,137
2024-10-19 22:49:18.475825,83.219.39.245,GET,204,/metrics,135
2024-10-19 22:59:34.139314,116.165.17.29,GET,200,/users,285
2024-10-19 23:08:53.013402,164.74.85.81,PUT,201,/login,30
2024-10-19 23:12:30.601854,164.74.85.81,DELETE,204,/metrics,181
2024-10-19 23:16:11.609427,92.207.128.16,DELETE,200,/admin,220
2024-10-19 23:17:53.718244,44.72.18.206,POST,204,/login,161
2024-10-19 23:37:24.401252,92.207.128.16,PUT,201,/metrics,239
2024-10-19 23:38:10.885188,181.143.79.52,PATCH,201,/users,71
2024-10-19 23:40:18.092139,181.143.79.52,POST,204,/users,125
2024-10-19 23:52:06.382934,164.74.85.81,GET,201,/data,287
2024-10-20 00:05:36.616226,141.152.53.70,DELETE,204,/admin,187
2024-10-20 00:10:00.787665,181.143.79.52,GET,201,/admin,25
2024-10-20 00:13:22.741158,159.99.215.90,PATCH,204,/users,38
2024-10-20 00:15:47.150051,83.219.39.245,DELETE,200,/metrics,282
2024-10-20 00:18:20.497753,181.143.79.52,POST,201,/users,176
2024-10-20 00:35:52.314098,116.165.17.29,PUT,204,/data,67
2024-10-20 00:37:07.298456,181.143.79.52,GET,201,/data,253
2024-10-20 00:37:37.868943,181.143.79.52,PATCH,200,/users,107
2024-10-20 00:37:52.175828,116.80.172.77,POST,204,/users,148
2024-10-20 00:47:06.257128,116.80.172.77,PUT,201,/users,283
2024-10-20 00:47:55.777743,116.80.172.77,POST,201,/data,179
2024-10-20 00:48:44.536844,141.152.53.70,POST,200,/metrics,134
2024-10-20 00:50:38.332710,92.207.128.16,POST,204,/data,86
2024-10-20 00:55:57.340074,159.99.215.90,PATCH,200,/admin,41
2024-10-20 01:18:42.516550,44.72.18.206,DELETE,204,/login,214
2024-10-20 01:21:20.504482,159.99.215.90,PUT,204,/metrics,135
2024-10-20 01:24:38.745488,44.72.18.206,PATCH,204,/metrics,196
2024-10-20 01:26:01.366623,181.143.79.52,PATCH,200,/admin,83
2024-10-20 01:27:30.746249,116.80.172.77,PUT,204,/metrics,291
2024-10-20 01:35:48.119249,116.165.17.29,PATCH,201,/data,63
2024-10-20 01:50:02.848364,44.72.18.206,PUT,201,/admin,154
2024-10-20 01:51:42.169391,92.207.128.16,DELETE,200,/users,38
2024-10-20 02:07:43.871323,181.143.79.52,DELETE,201,/data,91
2024-10-20 02:26:03.254802,116.80.172.77,POST,200,/admin,123
2024-10-20 02:28:35.165277,164.74.85.81,PUT,200,/metrics,298
2024-10-20 02:32:27.210227,159.99.215.90,PUT,201,/users,102
2024-10-20 02:36:54.825806,159.99.215.90,DELETE,204,/metrics,131
2024-10-20 02:44:54.056628,141.152.53.70,PATCH,201,/data,43
2024-10-20 02:47:33.286541,181.143.79.52,POST,204,/users,28
2024-10-20 02:58:37.391804,83.219.39.245,GET,200,/admin,201
2024-10-20 03:00:08.334820,181.143.79.52,DELETE,200,/users,62
2024-10-20 03:04:25.901759,141.152.53.70,GET,201,/data,170
2024-10-20 03:36:04.944734,44.72.18.206,PATCH,204,/data,174
2024-10-20 03:43:50.358594,44.72.18.206,POST,204,/data,60
2024-10-20 03:48:11.346660,116.165.17.29,DELETE,204,/data,141
2024-10-20 03:51:34.745367,159.99.215.90,GET,201,/users,112
2024-10-20 03:55:04.209598,164.74.85.81,POST,201,/data,252
2024-10-20 04:16:53.201884,116.165.17.29,PUT,204,/admin,148
2024-10-20 04:31:49.166051,83.219.39.245,DELETE,204,/users,172
2024-10-20 04:41:24.630791,92.207.128.16,PATCH,201,/data,108
2024-10-20 04:53:45.512941,92.207.128.16,PUT,201,/users,282
2024-10-20 04:58:08.968250,159.99.215.90,PATCH,204,/login,89
2024-10-20 04:58:11.619059,83.219.39.245,DELETE,204,/users,214
2024-10-20 04:59:11.744892,181.143.79.52,PUT,201,/users,219
2024-10-20 05:09:48.793562,92.207.128.16,DELETE,200,/data,122
2024-10-20 05:13:39.072934,141.152.53.70,PUT,204,/data,272
2024-10-20 05:13:52.043165,83.219.39.245,PUT,201,/metrics,64
2024-10-20 05:20:06.983568,116.165.17.29,PATCH,201,/users,258
2024-10-20 05:39:40.353567,164.74.85.81,DELETE,200,/users,55
2024-10-20 05:46:06.791317,164.74.85.81,GET,200,/login,164
2024-10-20 05:47:16.786558,116.80.172.77,DELETE,204,/login,220
2024-10-20 05:50:57.903850,116.80.172.77,PUT,200,/login,78
2024-10-20 05:51:33.602005,44.72.18.206,PATCH,201,/metrics,188
2024-10-20 05:58:58.913049,116.80.172.77,PATCH,200,/metrics,232
2024-10-20 06:04:16.170227,141.152.53.70,DELETE,200,/users,164
2024-10-20 06:19:49.714662,164.74.85.81,PUT,201,/users,119
2024-10-20 06:32:51.757520,141.152.53.70,POST,200,/users,176
2024-10-20 06:33:45.074314,159.99.215.90,POST,201,/metrics,38
2024-10-20 06:58:20.150058,116.165.17.29,DELETE,201,/login,23
2024-10-20 07:16:10.531097,83.219.39.245,DELETE,204,/login,296
2024-10-20 07:21:17.453831,92.207.128.16,PUT,200,/admin,33
2024-10-20 07:31:53.382463,141.152.53.70,POST,200,/data,39
2024-10-20 07:36:39.764226,116.165.17.29,GET,200,/users,216
2024-10-20 07:39:47.611736,83.219.39.245,POST,204,/data,281
2024-10-20 07:40:32.642132,92.207.128.16,GET,201,/login,126
2024-10-20 07:43:06.939884,181.143.79.52,PATCH,204,/admin,21
2024-10-20 08:04:57.222734,141.152.53.70,DELETE,201,/metrics,74
2024-10-20 08:09:18.402382,181.143.79.52,POST,204,/login,76
2024-10-20 08:31:19.631973,83.219.39.245,POST,204,/users,259
2024-10-20 08:36:10.987520,83.219.39.245,PUT,201,/login,223
2024-10-20 09:00:43.213475,181.143.79.52,POST,200,/users,67
2024-10-20 09:16:14.068328,116.80.172.77,PUT,204,/metrics,55
2024-10-20 09:16:34.834137,164.74.85.81,GET,201,/admin,292
2024-10-20 09:40:16.250240,92.207.128.16,DELETE,201,/login,268
2024-10-20 09:48:02.030080,83.219.39.245,DELETE,204,/login,207
2024-10-20 10:03:59.587487,116.80.172.77,PUT,201,/admin,300
2024-10-20 10:19:55.575127,159.99.215.90,GET,201,/users,59
2024-10-20 10:20:15.620713,159.99.215.90,PATCH,200,/admin,31
2024-10-20 10:24:29.400629,164.74.85.81,POST,200,/users,269
2024-10-20 10:30:40.140038,141.152.53.70,PATCH,204,/login,65
2024-10-20 10:36:39.241484,44.72.18.206,POST,204,/metrics,254
2024-10-20 10:39:09.201080,181.143.79.52,PUT,204,/metrics,213
2024-10-20 10:41:56.968715,159.99.215.90,GET,201,/metrics,289
2024-10-20 10:49:11.622743,159.99.215.90,DELETE,200,/metrics,214
2024-10-20 11:02:42.318958,159.99.215.90,DELETE,201,/users,74
2024-10-20 11:09:13.826419,44.72.18.206,PATCH,204,/admin,143
2024-10-20 11:16:16.480740,83.219.39.245,PUT,200,/admin,203
2024-10-20 11:25:36.424489,141.152.53.70,PATCH,201,/data,267
2024-10-20 11:25:41.647592,141.152.53.70,GET,201,/users,70
2024-10-20 11:29:39.482985,141.152.53.70,DELETE,201,/data,121
2024-10-20 11:34:57.495844,164.74.85.81,PUT,204,/users,286
2024-10-20 11:42:56.804253,116.80.172.77,PATCH,204,/data,116
2024-10-20 11:54:11.394628,116.80.172.77,GET,201,/users,293
2024-10-20 11:57:30.758660,116.165.17.29,POST,200,/users,19
2024-10-20 12:10:55.450685,159.99.215.90,DELETE,204,/data,51
2024-10-20 12:10:57.433593,83.219.39.245,GET,204,/users,86
2024-10-20 12:15:58.829481,116.165.17.29,PUT,204,/users,298
2024-10-20 12:43:08.283703,181.143.79.52,PATCH,204,/login,239
2024-10-20 12:44:16.955468,116.165.17.29,DELETE,201,/data,113
2024-10-20 12:51:30.987973,141.152.53.70,POST,200,/admin,119
2024-10-20 12:57:17.015739,141.152.53.70,DELETE,204,/metrics,269
2024-10-20 13:28:51.592332,159.99.215.90,PATCH,200,/data,148
2024-10-20 13:31:33.515644,83.219.39.245,GET,200,/admin,23
2024-10-20 13:32:21.778785,92.207.128.16,POST,201,/data,166
2024-10-20 13:36:27.038742,116.80.172.77,DELETE,204,/users,97
2024-10-20 13:44:38.915867,116.80.172.77,POST,201,/data,253
2024-10-20 13:47:57.905361,44.72.18.206,DELETE,201,/data,203
2024-10-20 14:13:47.159843,141.152.53.70,PUT,200,/admin,295
2024-10-20 14:34:20.184145,164.74.85.81,POST,204,/admin,107
2024-10-20 14:45:40.069764,159.99.215.90,POST,204,/users,75
2024-10-20 14:50:24.869912,159.99.215.90,GET,201,/data,285
2024-10-20 14:53:23.577871,44.72.18.206,PUT,200,/users,226
2024-10-20 15:13:40.836843,159.99.215.90,PATCH,201,/admin,146
2024-10-20 15:18:36.242353,83.219.39.245,PUT,201,/login,269
2024-10-20 15:30:25.127672,116.165.17.29,DELETE,201,/users,39
2024-10-20 15:38:17.117644,141.152.53.70,POST,200,/login,245
2024-10-20 15:55:32.779185,116.165.17.29,PUT,200,/login,51
2024-10-20 16:12:00.195492,92.207.128.16,PATCH,204,/login,274
2024-10-20 16:15:22.010854,141.152.53.70,POST,201,/admin,182
2024-10-20 16:19:09.862488,181.143.79.52,DELETE,200,/admin,169
2024-10-20 16:27:28.153590,116.165.17.29,GET,200,/admin,211
2024-10-20 16:40:03.964585,159.99.215.90,GET,200,/login,195
2024-10-20 16:53:35.740840,44.72.18.206,PATCH,204,/users,26
2024-10-20 17:25:52.664656,44.72.18.206,PATCH,201,/metrics,287
2024-10-20 17:33:08.107230,83.219.39.245,PUT,201,/login,168
2024-10-20 17:41:36.458868,44.72.18.206,GET,201,/data,111
2024-10-20 17:42:20.836083,92.207.128.16,PATCH,204,/metrics,187
2024-10-20 18:13:37.489156,116.80.172.77,PATCH,201,/admin,72
2024-10-20 18:16:27.200192,164.74.85.81,PUT,200,/login,72
2024-10-20 18:16:44.061204,159.99.215.90,PATCH,201,/metrics,299
2024-10-20 18:27:37.180874,83.219.39.245,DELETE,201,/users,75
2024-10-20 18:36:56.176600,44.72.18.206,DELETE,200,/login,145
2024-10-20 18:44:24.190632,44.72.18.206,GET,204,/users,219
2024-10-20 18:48:44.577013,181.143.79.52,PATCH,201,/login,30
2024-10-20 18:56:23.039254,141.152.53.70,POST,200,/login,102
2024-10-20 19:05:06.950229,83.219.39.245,PATCH,204,/users,294
2024-10-20 19:05:24.215376,92.207.128.16,PUT,201,/metrics,192
2024-10-20 19:17:46.144241,159.99.215.90,GET,200,/users,81
2024-10-20 19:20:00.583954,44.72.18.206,GET,200,/data,225
2024-10-20 19:26:56.741020,116.80.172.77,DELETE,204,/users,48
2024-10-20 19:36:41.098475,83.219.39.245,POST,201,/login,161
2024-10-20 19:41:18.311671,116.165.17.29,PUT,201,/data,116
2024-10-20 20:04:22.237326,159.99.215.90,DELETE,201,/login,89
2024-10-20 20:29:01.903338,141.152.53.70,DELETE,204,/metrics,54
2024-10-20 20:38:13.673499,181.143.79.52,PATCH,204,/metrics,282
2024-10-20 20:40:06.794551,181.143.79.52,POST,201,/users,26
2024-10-20 20:50:10.143398,83.219.39.245,PATCH,204,/users,254
2024-10-20 20:57:03.122057,116.80.172.77,PUT,200,/data,208
2024-10-20 20:58:05.232418,181.143.79.52,PUT,201,/metrics,136
2024-10-20 21:06:47.964391,44.72.18.206,PATCH,200,/login,162
2024-10-20 21:13:16.346804,116.80.172.77,PATCH,200,/login,227
2024-10-20 21:18:56.581341,159.99.215.90,DELETE,204,/login,115
2024-10-20 21:38:01.780144,164.74.85.81,POST,200,/admin,77
2024-10-20 21:39:28.159405,159.99.215.90,PUT,200,/metrics,50
2024-10-20 22:07:37.365968,83.219.39.245,GET,201,/login,231
2024-10-20 22:40:34.086203,92.207.128.16,POST,204,/users,48
2024-10-20 22:50:23.220101,83.219.39.245,DELETE,204,/login,224
2024-10-20 22:54:58.061650,164.74.85.81,PATCH,200,/admin,100
2024-10-20 22:56:44.270167,141.152.53.70,PUT,204,/data,198
2024-10-20 23:05:31.183560,159.99.215.90,GET,204,/login,287
2024-10-20 23:15:28.155378,44.72.18.206,PATCH,201,/metrics,12
2024-10-20 23:16:54.289232,44.72.18.206,PUT,204,/admin,85
2024-10-20 23:18:22.743296,116.165.17.29,POST,200,/metrics,64
2024-10-20 23:24:13.068520,141.152.53.70,GET,200,/data,144
2024-10-20 23:24:26.724359,164.74.85.81,PATCH,200,/data,223
2024-10-20 23:38:22.757162,116.80.172.77,DELETE,200,/metrics,138
2024-10-20 23:42:29.337931,116.80.172.77,PUT,201,/admin,21
2024-10-20 23:43:01.818148,83.219.39.245,DELETE,201,/login,253
2024-10-20 23:43:29.295018,164.74.85.81,PATCH,204,/login,71
2024-10-20 23:50:32.633618,44.72.18.206,PATCH,201,/metrics,289
2024-10-20 23:56:59.041249,181.143.79.52,DELETE,204,/admin,42
2024-10-21 00:11:25.110002,116.80.172.77,GET,200,/login,243
2024-10-21 00:12:29.432792,116.80.172.77,POST,204,/users,207
2024-10-21 00:17:25.008149,159.99.215.90,POST,204,/users,185
2024-10-21 00:30:00.306436,116.80.172.77,PUT,200,/metrics,42
2024-10-21 00:36:56.295819,164.74.85.81,DELETE,201,/data,215
2024-10-21 00:38:28.643534,116.80.172.77,PATCH,204,/data,21
2024-10-21 00:39:18.940105,159.99.215.90,POST,204,/metrics,237
2024-10-21 00:41:19.060914,92.207.128.16,PUT,201,/admin,187
2024-10-21 00:52:29.919223,181.143.79.52,PUT,201,/login,28
2024-10-21 01:03:17.433994,116.80.172.77,GET,200,/data,78
2024-10-21 01:11:01.211021,83.219.39.245,GET,200,/metrics,265
2024-10-21 01:34:00.606521,164.74.85.81,PATCH,200,/users,154
2024-10-21 01:35:03.987462,116.165.17.29,GET,201,/data,70
2024-10-21 01:47:15.305938,83.219.39.245,POST,201,/users,151
2024-10-21 02:07:57.225852,159.99.215.90,POST,201,/metrics,57
2024-10-21 02:11:36.516253,92.207.128.16,GET,204,/metrics,188
2024-10-21 02:11:37.533928,159.99.215.90,PUT,201,/data,134
2024-10-21 02:14:55.383125,44.72.18.206,DELETE,200,/metrics,294
2024-10-21 02:35:33.320336,116.165.17.29,GET,201,/admin,165
2024-10-21 02:39:42.186868,44.72.18.206,PATCH,204,/login,170
2024-10-21 02:43:08.818497,116.165.17.29,POST,201,/login,138
2024-10-21 02:48:10.561930,181.143.79.52,POST,200,/metrics,137
2024-10-21 03:10:12.836946,181.143.79.52,DELETE,201,/metrics,201
2024-10-21 03:16:31.013733,116.80.172.77,PATCH,204,/data,176
2024-10-21 03:19:39.070549,44.72.18.206,GET,204,/data,222
2024-10-21 03:20:17.503911,116.80.172.77,DELETE,200,/data,145
2024-10-21 03:26:11.341958,92.207.128.16,DELETE,200,/metrics,189
2024-10-21 03:36:48.277376,44.72.18.206,PATCH,200,/admin,218
2024-10-21 03:46:07.170736,83.219.39.245,GET,204,/metrics,97
2024-10-21 03:50:00.666991,92.207.128.16,POST,204,/admin,261
2024-10-21 03:53:31.804320,181.143.79.52,PUT,200,/login,128
2024-10-21 03:56:11.204236,159.99.215.90,POST,200,/admin,246
2024-10-21 04:03:41.756079,83.219.39.245,POST,200,/admin,218
2024-10-21 04:06:23.205645,92.207.128.16,PATCH,204,/data,224
2024-10-21 04:11:28.354432,181.143.79.52,PATCH,204,/data,187
2024-10-21 04:14:10.399388,141.152.53.70,POST,204,/admin,108
2024-10-21 04:15:59.242002,164.74.85.81,PUT,204,/admin,209
2024-10-21 04:21:00.208036,159.99.215.90,PUT,201,/users,142
2024-10-21 04:22:11.674146,92.207.128.16,GET,204,/data,71
2024-10-21 04:22:58.729508,164.74.85.81,DELETE,200,/admin,54
2024-10-21 04:34:40.719463,116.165.17.29,PATCH,201,/admin,199
2024-10-21 04:34:49.187347,92.207.128.16,POST,201,/metrics,164
2024-10-21 04:40:06.066792,164.74.85.81,PUT,200,/data,235
2024-10-21 04:46:20.544922,92.207.128.16,POST,200,/metrics,12
2024-10-21 04:54:29.122043,44.72.18.206,PUT,204,/users,71
2024-10-21 04:57:11.391483,44.72.18.206,POST,204,/metrics,249
2024-10-21 05:10:16.045741,83.219.39.245,DELETE,200,/metrics,101
2024-10-21 05:14:19.433528,181.143.79.52,DELETE,200,/admin,286
2024-10-21 05:18:23.663182,159.99.215.90,DELETE,204,/users,198
2024-10-21 05:18:58.359188,116.165.17.29,DELETE,201,/users,157
2024-10-21 05:22:05.412635,44.72.18.206,PATCH,201,/metrics,189
2024-10-21 05:27:17.449596,141.152.53.70,DELETE,200,/metrics,207
2024-10-21 05:33:09.399782,164.74.85.81,DELETE,204,/admin,192
2024-10-21 05:34:38.151196,181.143.79.52,POST,200,/login,64
2024-10-21 05:55:08.521025,116.80.172.77,POST,200,/admin,115
2024-10-21 05:56:27.547228,141.152.53.70,GET,200,/login,99
2024-10-21 06:03:12.101978,83.219.39.245,DELETE,201,/admin,273
2024-10-21 06:10:43.758996,44.72.18.206,POST,204,/data,16
2024-10-21 06:13:40.595337,181.143.79.52,PUT,201,/metrics,260
2024-10-21 06:14:45.410411,164.74.85.81,POST,204,/login,87
2024-10-21 06:17:48.426349,164.74.85.81,DELETE,204,/admin,239
2024-10-21 06:20:42.422242,116.165.17.29,PUT,200,/metrics,71
2024-10-21 06:25:50.576071,164.74.85.81,PATCH,201,/login,240
2024-10-21 06:29:49.848714,164.74.85.81,DELETE,200,/login,248
2024-10-21 06:41:54.033498,164.74.85.81,GET,201,/users,176
2024-10-21 06:50:00.365077,116.80.172.77,DELETE,201,/metrics,11
2024-10-21 06:57:35.967199,181.143.79.52,PATCH,201,/data,14
2024-10-21 07:23:31.448013,181.143.79.52,PUT,201,/admin,124
2024-10-21 07:55:11.954810,116.80.172.77,GET,204,/login,148
2024-10-21 08:05:28.084591,159.99.215.90,PUT,204,/users,226
2024-10-21 08:40:20.137208,83.219.39.245,POST,201,/admin,63
2024-10-21 08:43:03.102890,44.72.18.206,GET,204,/login,27
2024-10-21 08:45:12.576504,83.219.39.245,PUT,204,/data,288
2024-10-21 08:47:53.506349,181.143.79.52,DELETE,201,/metrics,276
2024-10-21 08:59:03.821593,181.143.79.52,PUT,200,/admin,124
2024-10-21 09:01:43.727034,83.219.39.245,DELETE,200,/admin,46
2024-10-21 09:02:32.354624,116.165.17.29,GET,200,/users,176
2024-10-21 09:14:18.203415,159.99.215.90,PATCH,201,/metrics,167
2024-10-21 09:23:14.968991,141.152.53.70,PATCH,201,/users,293
2024-10-21 09:30:48.717862,44.72.18.206,GET,201,/data,101
2024-10-21 09:30:49.049380,116.165.17.29,DELETE,204,/users,242
2024-10-21 09:35:53.863025,164.74.85.81,PATCH,204,/login,106
2024-10-21 09:40:07.558455,141.152.53.70,DELETE,201,/login,252
2024-10-21 09:43:38.981528,116.165.17.29,DELETE,204,/data,185
2024-10-21 09:46:21.222929,92.207.128.16,PATCH,204,/login,44
2024-10-21 09:46:34.131778,141.152.53.70,PATCH,201,/users,112
2024-10-21 09:53:39.941591,92.207.128.16,POST,200,/login,54
2024-10-21 10:01:17.738167,44.72.18.206,DELETE,204,/login,50
2024-10-21 10:02:26.519371,116.80.172.77,PUT,201,/login,16
2024-10-21 10:03:07.767021,159.99.215.90,PATCH,200,/metrics,291
2024-10-21 10:16:45.143840,159.99.215.90,DELETE,201,/metrics,228
2024-10-21 10:24:22.680996,44.72.18.206,DELETE,201,/login,275
2024-10-21 10:27:04.564428,44.72.18.206,PUT,201,/admin,111
2024-10-21 10:32:53.576714,92.207.128.16,PATCH,201,/data,190
2024-10-21 10:51:34.280436,141.152.53.70,DELETE,200,/users,229
2024-10-21 10:55:37.344956,44.72.18.206,PATCH,200,/data,94
2024-10-21 10:56:15.222963,116.165.17.29,GET,201,/metrics,300
2024-10-21 11:29:06.060965,116.80.172.77,POST,201,/login,117
2024-10-21 11:29:42.689579,141.152.53.70,PUT,200,/users,281
2024-10-21 11:33:54.901947,92.207.128.16,GET,201,/metrics,123
2024-10-21 11:33:58.199486,181.143.79.52,PATCH,204,/login,275
2024-10-21 11:46:45.653202,116.165.17.29,PUT,204,/admin,178
2024-10-21 11:51:56.376645,116.80.172.77,PUT,204,/login,75
2024-10-21 11:56:51.046214,159.99.215.90,DELETE,200,/admin,81
2024-10-21 12:01:00.535501,92.207.128.16,GET,204,/users,227
2024-10-21 12:06:54.234470,44.72.18.206,GET,200,/users,132
2024-10-21 12:18:27.569616,92.207.128.16,PATCH,204,/login,26
2024-10-21 12:22:06.357164,92.207.128.16,DELETE,200,/metrics,129
2024-10-21 12:35:36.816853,181.143.79.52,GET,200,/users,27
2024-10-21 12:35:38.061316,83.219.39.245,POST,204,/login,98
2024-10-21 12:38:08.939382,159.99.215.90,DELETE,201,/users,166
2024-10-21 12:41:52.095301,44.72.18.206,DELETE,200,/users,294
2024-10-21 12:44:30.291808,141.152.53.70,PATCH,200,/metrics,42
2024-10-21 13:03:05.771285,92.207.128.16,DELETE,200,/login,246
2024-10-21 13:20:31.439190,92.207.128.16,POST,204,/metrics,181
2024-10-21 13:27:11.946283,181.143.79.52,DELETE,200,/data,60
2024-10-21 13:29:36.931563,116.80.172.77,GET,200,/admin,36
2024-10-21 13:32:08.929369,181.143.79.52,PATCH,204,/users,64
2024-10-21 13:48:43.250931,181.143.79.52,GET,204,/metrics,51
2024-10-21 13:58:28.072672,44.72.18.206,PATCH,201,/users,281
2024-10-21 14:01:12.508698,181.143.79.52,PATCH,200,/data,297
2024-10-21 14:14:53.411711,116.165.17.29,DELETE,200,/data,196
2024-10-21 14:34:36.084238,92.207.128.16,PATCH,204,/login,10
2024-10-21 14:37:14.513172,116.165.17.29,PATCH,204,/data,231
2024-10-21 14:46:42.973975,159.99.215.90,GET,204,/data,16
2024-10-21 14:47:15.555574,116.165.17.29,PUT,200,/data,22
2024-10-21 14:57:15.565086,164.74.85.81,POST,201,/users,284
2024-10-21 15:20:05.059437,116.165.17.29,POST,201,/data,223
2024-10-21 15:24:59.498787,116.165.17.29,POST,204,/login,50
2024-10-21 15:47:38.386895,44.72.18.206,GET,204,/data,207
2024-10-21 15:54:41.263317,181.143.79.52,GET,200,/login,210
2024-10-21 15:57:21.232402,92.207.128.16,PATCH,200,/data,38
2024-10-21 15:57:23.740902,164.74.85.81,PATCH,204,/metrics,171
2024-10-21 15:59:53.778988,116.165.17.29,POST,200,/admin,103
2024-10-21 16:07:52.902145,44.72.18.206,DELETE,204,/users,31
2024-10-21 16:08:47.793956,181.143.79.52,POST,200,/data,240
2024-10-21 16:21:09.535169,159.99.215.90,PATCH,200,/admin,44
2024-10-21 16:40:13.038719,164.74.85.81,POST,204,/admin,268
2024-10-21 16:42:37.672308,159.99.215.90,GET,204,/users,197
2024-10-21 16:53:49.072614,164.74.85.81,PATCH,201,/login,82
2024-10-21 17:11:47.879495,116.165.17.29,PUT,201,/metrics,185
2024-10-21 17:16:23.287107,141.152.53.70,GET,201,/admin,290
2024-10-21 17:20:41.817088,44.72.18.206,GET,200,/users,115
2024-10-21 17:29:45.471009,92.207.128.16,POST,201,/login,101
2024-10-21 17:34:19.158931,44.72.18.206,PUT,204,/login,161
2024-10-21 17:38:16.925472,159.99.215.90,GET,200,/data,181
2024-10-21 17:44:32.924692,116.165.17.29,PUT,204,/admin,285
2024-10-21 18:02:26.527916,92.207.128.16,PATCH,201,/data,141
2024-10-21 18:03:40.749203,83.219.39.245,PUT,200,/admin,51
2024-10-21 18:18:31.399489,141.152.53.70,PATCH,200,/admin,207
2024-10-21 18:26:00.737061,141.152.53.70,GET,204,/login,16
2024-10-21 18:33:05.979417,159.99.215.90,PATCH,200,/login,288
2024-10-21 18:54:53.634576,44.72.18.206,POST,200,/metrics,148
2024-10-21 19:02:24.824413,116.165.17.29,PUT,201,/data,39
2024-10-21 19:06:45.575404,141.152.53.70,GET,200,/metrics,213
2024-10-21 19:15:27.597154,44.72.18.206,PATCH,201,/login,228
2024-10-21 19:35:22.604315,44.72.18.206,PUT,204,/metrics,240
2024-10-21 19:42:21.339700,92.207.128.16,GET,200,/data,222
2024-10-21 19:42:53.090145,44.72.18.206,GET,201,/metrics,77
2024-10-21 19:51:25.783890,159.99.215.90,POST,200,/admin,153
2024-10-21 20:00:52.304808,83.219.39.245,PATCH,200,/admin,224
2024-10-21 20:25:24.422087,116.80.172.77,PUT,204,/metrics,157
2024-10-21 20:52:39.946029,164.74.85.81,POST,200,/login,173
2024-10-21 20:53:26.021405,83.219.39.245,DELETE,204,/login,250
2024-10-21 21:15:06.328529,116.165.17.29,PUT,204,/data,247
2024-10-21 21:25:09.602877,164.74.85.81,PUT,201,/data,73
2024-10-21 21:25:12.664277,159.99.215.90,GET,204,/data,38
2024-10-21 21:50:31.921905,44.72.18.206,GET,204,/metrics,166
2024-10-21 21:52:19.381499,141.152.53.70,GET,200,/login,232
2024-10-21 21:58:56.734604,141.152.53.70,POST,204,/metrics,82
2024-10-21 22:07:53.194867,116.80.172.77,DELETE,201,/admin,276
2024-10-21 22:12:56.141921,116.165.17.29,PUT,201,/login,183
2024-10-21 22:27:12.422249,92.207.128.16,DELETE,201,/users,90
2024-10-21 22:34:38.976882,116.80.172.77,PUT,200,/admin,124
2024-10-21 22:37:55.694951,83.219.39.245,PATCH,204,/metrics,269
2024-10-21 22:42:37.359543,116.165.17.29,PATCH,200,/login,81
2024-10-21 22:52:49.152805,116.165.17.29,GET,204,/data,41
2024-10-21 22:59:56.634233,181.143.79.52,DELETE,204,/users,155
2024-10-21 23:24:00.177346,159.99.215.90,DELETE,201,/users,134
2024-10-21 23:27:19.727651,92.207.128.16,PATCH,201,/admin,195
2024-10-21 23:27:55.868758,44.72.18.206,DELETE,201,/data,218
2024-10-21 23:29:01.594465,44.72.18.206,PATCH,201,/users,99
2024-10-21 23:31:58.437289,164.74.85.81,POST,200,/admin,42
2024-10-21 23:36:43.932144,164.74.85.81,POST,201,/metrics,83
2024-10-21 23:42:35.928238,164.74.85.81,DELETE,200,/login,50
2024-10-21 23:45:34.629641,116.165.17.29,DELETE,201,/users,13
2024-10-21 23:58:58.862269,181.143.79.52,POST,201,/data,83
2024-10-22 00:11:40.268625,83.219.39.245,DELETE,200,/users,189
2024-10-22 00:20:49.384084,159.99.215.90,PATCH,201,/data,79
2024-10-22 00:24:38.754714,83.219.39.245,POST,200,/login,295
2024-10-22 00:37:50.147822,181.143.79.52,PATCH,201,/metrics,43
2024-10-22 00:45:14.480241,116.165.17.29,DELETE,204,/metrics,184
2024-10-22 00:53:46.080040,159.99.215.90,PATCH,200,/admin,209
2024-10-22 00:54:42.718241,44.72.18.206,GET,200,/admin,105
2024-10-22 01:05:44.880185,44.72.18.206,PUT,201,/data,222
2024-10-22 01:05:49.778742,159.99.215.90,PUT,200,/metrics,151
2024-10-22 01:06:52.533954,83.219.39.245,PATCH,201,/login,222
2024-10-22 01:14:17.684311,116.165.17.29,DELETE,204,/metrics,223
2024-10-22 01:22:11.437062,181.143.79.52,POST,201,/users,231
2024-10-22 01:30:51.879438,44.72.18.206,DELETE,200,/users,292
2024-10-22 01:38:40.112846,116.80.172.77,POST,201,/data,120
2024-10-22 01:50:09.422273,44.72.18.206,DELETE,204,/login,223
2024-10-22 01:55:59.917332,83.219.39.245,POST,201,/admin,170
2024-10-22 02:02:40.375961,181.143.79.52,GET,200,/metrics,213
2024-10-22 02:14:22.932220,181.143.79.52,POST,200,/users,15
2024-10-22 02:25:35.582102,116.80.172.77,PATCH,200,/login,291
